Module	Section	Sample Name	Source
FastQC	all_sections	SRR10141025_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141025_2_fastqc.zip
FastQC	all_sections	SRR10141100_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141100_1_fastqc.zip
FastQC	all_sections	SRR10141025_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141025_1_fastqc.zip
FastQC	all_sections	SRR10141094_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141094_2_fastqc.zip
FastQC	all_sections	SRR10141069_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141069_2_fastqc.zip
FastQC	all_sections	SRR10141047_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141047_1_fastqc.zip
FastQC	all_sections	SRR10141041_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141041_2_fastqc.zip
FastQC	all_sections	SRR10141075_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141075_1_fastqc.zip
FastQC	all_sections	SRR10141098_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141098_1_fastqc.zip
FastQC	all_sections	SRR10141082_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141082_1_fastqc.zip
FastQC	all_sections	SRR10141026_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141026_1_fastqc.zip
FastQC	all_sections	SRR10141105_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141105_1_fastqc.zip
FastQC	all_sections	SRR10141029_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141029_2_fastqc.zip
FastQC	all_sections	SRR10141045_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141045_2_fastqc.zip
FastQC	all_sections	SRR10141032_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141032_2_fastqc.zip
FastQC	all_sections	SRR10141041_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141041_1_fastqc.zip
FastQC	all_sections	SRR10141043_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141043_2_fastqc.zip
FastQC	all_sections	SRR10141053_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141053_2_fastqc.zip
FastQC	all_sections	SRR10141050_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141050_2_fastqc.zip
FastQC	all_sections	SRR10141073_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141073_2_fastqc.zip
FastQC	all_sections	SRR10141117_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141117_2_fastqc.zip
FastQC	all_sections	SRR10141021_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141021_2_fastqc.zip
FastQC	all_sections	SRR10141036_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141036_2_fastqc.zip
FastQC	all_sections	SRR10141116_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141116_2_fastqc.zip
FastQC	all_sections	SRR10141108_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141108_1_fastqc.zip
FastQC	all_sections	SRR10141063_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141063_1_fastqc.zip
FastQC	all_sections	SRR10141045_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141045_1_fastqc.zip
FastQC	all_sections	SRR10141065_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141065_1_fastqc.zip
FastQC	all_sections	SRR10141087_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141087_1_fastqc.zip
FastQC	all_sections	SRR10141035_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141035_2_fastqc.zip
FastQC	all_sections	SRR10141048_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141048_1_fastqc.zip
FastQC	all_sections	SRR10141112_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141112_1_fastqc.zip
FastQC	all_sections	SRR10141073_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141073_1_fastqc.zip
FastQC	all_sections	SRR10141031_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141031_2_fastqc.zip
FastQC	all_sections	SRR10141095_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141095_2_fastqc.zip
FastQC	all_sections	SRR10141089_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141089_1_fastqc.zip
FastQC	all_sections	SRR10141106_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141106_2_fastqc.zip
FastQC	all_sections	SRR10141035_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141035_1_fastqc.zip
FastQC	all_sections	SRR10141114_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141114_2_fastqc.zip
FastQC	all_sections	SRR10141085_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141085_1_fastqc.zip
FastQC	all_sections	SRR10141070_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141070_1_fastqc.zip
FastQC	all_sections	SRR10141093_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141093_1_fastqc.zip
FastQC	all_sections	SRR10141054_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141054_1_fastqc.zip
FastQC	all_sections	SRR10141119_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141119_1_fastqc.zip
FastQC	all_sections	SRR10141030_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141030_1_fastqc.zip
FastQC	all_sections	SRR10141054_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141054_2_fastqc.zip
FastQC	all_sections	SRR10141070_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141070_2_fastqc.zip
FastQC	all_sections	SRR10141109_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141109_2_fastqc.zip
FastQC	all_sections	SRR10141078_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141078_2_fastqc.zip
FastQC	all_sections	SRR10141066_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141066_2_fastqc.zip
FastQC	all_sections	SRR10141094_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141094_1_fastqc.zip
FastQC	all_sections	SRR10141081_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141081_1_fastqc.zip
FastQC	all_sections	SRR10141071_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141071_1_fastqc.zip
FastQC	all_sections	SRR10141105_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141105_2_fastqc.zip
FastQC	all_sections	SRR10141042_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141042_2_fastqc.zip
FastQC	all_sections	SRR10141050_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141050_1_fastqc.zip
FastQC	all_sections	SRR10141084_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141084_2_fastqc.zip
FastQC	all_sections	SRR10141062_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141062_1_fastqc.zip
FastQC	all_sections	SRR10141091_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141091_2_fastqc.zip
FastQC	all_sections	SRR10141072_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141072_1_fastqc.zip
FastQC	all_sections	SRR10141040_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141040_2_fastqc.zip
FastQC	all_sections	SRR10141104_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141104_2_fastqc.zip
FastQC	all_sections	SRR10141051_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141051_2_fastqc.zip
FastQC	all_sections	SRR10141080_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141080_1_fastqc.zip
FastQC	all_sections	SRR10141107_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141107_2_fastqc.zip
FastQC	all_sections	SRR10141057_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141057_1_fastqc.zip
FastQC	all_sections	SRR10141087_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141087_2_fastqc.zip
FastQC	all_sections	SRR10141059_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141059_1_fastqc.zip
FastQC	all_sections	SRR10141026_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141026_2_fastqc.zip
FastQC	all_sections	SRR10141063_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141063_2_fastqc.zip
FastQC	all_sections	SRR10141077_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141077_2_fastqc.zip
FastQC	all_sections	SRR10141080_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141080_2_fastqc.zip
FastQC	all_sections	SRR10141108_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141108_2_fastqc.zip
FastQC	all_sections	SRR10141093_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141093_2_fastqc.zip
FastQC	all_sections	SRR10141036_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141036_1_fastqc.zip
FastQC	all_sections	SRR10141078_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141078_1_fastqc.zip
FastQC	all_sections	SRR10141086_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141086_2_fastqc.zip
FastQC	all_sections	SRR10141111_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141111_2_fastqc.zip
FastQC	all_sections	SRR10141064_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141064_1_fastqc.zip
FastQC	all_sections	SRR10141039_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141039_1_fastqc.zip
FastQC	all_sections	SRR10141055_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141055_1_fastqc.zip
FastQC	all_sections	SRR10141042_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141042_1_fastqc.zip
FastQC	all_sections	SRR10141037_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141037_2_fastqc.zip
FastQC	all_sections	SRR10141043_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141043_1_fastqc.zip
FastQC	all_sections	SRR10141058_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141058_2_fastqc.zip
FastQC	all_sections	SRR10141027_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141027_1_fastqc.zip
FastQC	all_sections	SRR10141071_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141071_2_fastqc.zip
FastQC	all_sections	SRR10141057_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141057_2_fastqc.zip
FastQC	all_sections	SRR10141034_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141034_1_fastqc.zip
FastQC	all_sections	SRR10141051_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141051_1_fastqc.zip
FastQC	all_sections	SRR10141103_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141103_2_fastqc.zip
FastQC	all_sections	SRR10141106_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141106_1_fastqc.zip
FastQC	all_sections	SRR10141085_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141085_2_fastqc.zip
FastQC	all_sections	SRR10141116_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141116_1_fastqc.zip
FastQC	all_sections	SRR10141028_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141028_1_fastqc.zip
FastQC	all_sections	SRR10141046_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141046_1_fastqc.zip
FastQC	all_sections	SRR10141075_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141075_2_fastqc.zip
FastQC	all_sections	SRR10141088_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141088_1_fastqc.zip
FastQC	all_sections	SRR10141117_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141117_1_fastqc.zip
FastQC	all_sections	SRR10141039_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141039_2_fastqc.zip
FastQC	all_sections	SRR10141032_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141032_1_fastqc.zip
FastQC	all_sections	SRR10141037_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141037_1_fastqc.zip
FastQC	all_sections	SRR10141099_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141099_1_fastqc.zip
FastQC	all_sections	SRR10141046_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141046_2_fastqc.zip
FastQC	all_sections	SRR10141095_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141095_1_fastqc.zip
FastQC	all_sections	SRR10141033_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141033_2_fastqc.zip
FastQC	all_sections	SRR10141058_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141058_1_fastqc.zip
FastQC	all_sections	SRR10141059_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141059_2_fastqc.zip
FastQC	all_sections	SRR10141111_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141111_1_fastqc.zip
FastQC	all_sections	SRR10141083_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141083_1_fastqc.zip
FastQC	all_sections	SRR10141096_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141096_2_fastqc.zip
FastQC	all_sections	SRR10141074_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141074_1_fastqc.zip
FastQC	all_sections	SRR10141115_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141115_2_fastqc.zip
FastQC	all_sections	SRR10141098_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141098_2_fastqc.zip
FastQC	all_sections	SRR10141103_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141103_1_fastqc.zip
FastQC	all_sections	SRR10141114_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141114_1_fastqc.zip
FastQC	all_sections	SRR10141060_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141060_2_fastqc.zip
FastQC	all_sections	SRR10141102_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141102_1_fastqc.zip
FastQC	all_sections	SRR10141104_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141104_1_fastqc.zip
FastQC	all_sections	SRR10141109_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141109_1_fastqc.zip
FastQC	all_sections	SRR10141088_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141088_2_fastqc.zip
FastQC	all_sections	SRR10141083_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141083_2_fastqc.zip
FastQC	all_sections	SRR10141107_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141107_1_fastqc.zip
FastQC	all_sections	SRR10141038_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141038_2_fastqc.zip
FastQC	all_sections	SRR10141066_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141066_1_fastqc.zip
FastQC	all_sections	SRR10141090_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141090_2_fastqc.zip
FastQC	all_sections	SRR10141081_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141081_2_fastqc.zip
FastQC	all_sections	SRR10141101_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141101_1_fastqc.zip
FastQC	all_sections	SRR10141112_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141112_2_fastqc.zip
FastQC	all_sections	SRR10141119_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141119_2_fastqc.zip
FastQC	all_sections	SRR10141049_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141049_2_fastqc.zip
FastQC	all_sections	SRR10141034_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141034_2_fastqc.zip
FastQC	all_sections	SRR10141076_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141076_2_fastqc.zip
FastQC	all_sections	SRR10141118_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141118_2_fastqc.zip
FastQC	all_sections	SRR10141030_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141030_2_fastqc.zip
FastQC	all_sections	SRR10141102_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141102_2_fastqc.zip
FastQC	all_sections	SRR10141047_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141047_2_fastqc.zip
FastQC	all_sections	SRR10141029_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141029_1_fastqc.zip
FastQC	all_sections	SRR10141062_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141062_2_fastqc.zip
FastQC	all_sections	SRR10141092_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141092_2_fastqc.zip
FastQC	all_sections	SRR10141024_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141024_1_fastqc.zip
FastQC	all_sections	SRR10141110_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141110_1_fastqc.zip
FastQC	all_sections	SRR10141113_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141113_1_fastqc.zip
FastQC	all_sections	SRR10141113_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141113_2_fastqc.zip
FastQC	all_sections	SRR10141064_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141064_2_fastqc.zip
FastQC	all_sections	SRR10141023_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141023_1_fastqc.zip
FastQC	all_sections	SRR10141022_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141022_2_fastqc.zip
FastQC	all_sections	SRR10141069_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141069_1_fastqc.zip
FastQC	all_sections	SRR10141115_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141115_1_fastqc.zip
FastQC	all_sections	SRR10141090_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141090_1_fastqc.zip
FastQC	all_sections	SRR10141048_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141048_2_fastqc.zip
FastQC	all_sections	SRR10141056_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141056_2_fastqc.zip
FastQC	all_sections	SRR10141065_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141065_2_fastqc.zip
FastQC	all_sections	SRR10141044_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141044_2_fastqc.zip
FastQC	all_sections	SRR10141033_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141033_1_fastqc.zip
FastQC	all_sections	SRR10141052_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141052_1_fastqc.zip
FastQC	all_sections	SRR10141100_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141100_2_fastqc.zip
FastQC	all_sections	SRR10141096_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141096_1_fastqc.zip
FastQC	all_sections	SRR10141099_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141099_2_fastqc.zip
FastQC	all_sections	SRR10141061_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141061_1_fastqc.zip
FastQC	all_sections	SRR10141074_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141074_2_fastqc.zip
FastQC	all_sections	SRR10141079_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141079_2_fastqc.zip
FastQC	all_sections	SRR10141079_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141079_1_fastqc.zip
FastQC	all_sections	SRR10141053_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141053_1_fastqc.zip
FastQC	all_sections	SRR10141089_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141089_2_fastqc.zip
FastQC	all_sections	SRR10141022_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141022_1_fastqc.zip
FastQC	all_sections	SRR10141076_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141076_1_fastqc.zip
FastQC	all_sections	SRR10141084_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141084_1_fastqc.zip
FastQC	all_sections	SRR10141082_2	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141082_2_fastqc.zip
FastQC	all_sections	SRR10141031_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141031_1_fastqc.zip
FastQC	all_sections	SRR10141068_1	/srv/data/my_shared_data_folder/gnbs_explore/data_99/fastqc_reports/SRR10141068_1_fastqc.zip
